raw_candidate_id,market_id,source_id,source_url,raw_file,raw_object_index,symbol,name,isin,instrument_type,sector,price,currency,raw_payload,raw_quality_status,raw_quality_reason
sgx_raw_000503,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,503,0.073,5UX,,stocks,,0.071,SGD,"{""pv"": 0.071, ""lt"": 0.071, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 0.8, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.071"", ""c"": 0.0, ""sv"": 143.5, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.073"", ""nc"": ""5UX"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000504,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,504,0.032,TVV,,stocks,,0.031,SGD,"{""pv"": 0.034, ""lt"": 0.031, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 191.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.031"", ""c"": -0.003, ""sv"": 51.9, ""h"": 0.033, ""v_"": """", ""cn"": null, ""l"": 0.031, ""o"": 0.033, ""p_"": """", ""p"": -8.824, ""change_vs_pc"": null, ""s"": ""0.032"", ""nc"": ""TVV"", ""cx"": 0.0, ""vl"": 191.9, ""v"": 6228.9}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000505,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,505,3.260,LSS,,liprod,,3.226,SGD,"{""pv"": 3.14, ""lt"": 3.226, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""liprod"", ""du"": null, ""bv"": 0.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": """", ""c"": 0.086, ""sv"": 0.04, ""h"": 3.255, ""v_"": """", ""cn"": null, ""l"": 3.226, ""o"": 3.255, ""p_"": ""X"", ""p"": 2.739, ""change_vs_pc"": null, ""s"": ""3.260"", ""nc"": ""LSS"", ""cx"": 3.229, ""vl"": 15.05, ""v"": 48552.75}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000506,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,506,0.500,P15,,stocks,,0.495,SGD,"{""pv"": 0.5, ""lt"": 0.495, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 14.9, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.495"", ""c"": -0.005, ""sv"": 5.5, ""h"": 0.5, ""v_"": """", ""cn"": null, ""l"": 0.495, ""o"": 0.495, ""p_"": """", ""p"": -1.0, ""change_vs_pc"": null, ""s"": ""0.500"", ""nc"": ""P15"", ""cx"": 0.0, ""vl"": 53.5, ""v"": 26648.5}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000507,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,507,0.050,IZGW,,companywarrants,,0.041,SGD,"{""pv"": 0.041, ""lt"": 0.041, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""companywarrants"", ""du"": null, ""bv"": 100.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.020"", ""c"": 0.0, ""sv"": 2.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.050"", ""nc"": ""IZGW"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",rejected,disallowed_instrument_term=warrant
sgx_raw_000508,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,508,0.073,RXS,,stocks,,0.073,SGD,"{""pv"": 0.072, ""lt"": 0.073, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 81.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.071"", ""c"": 0.001, ""sv"": 59.0, ""h"": 0.074, ""v_"": """", ""cn"": null, ""l"": 0.071, ""o"": 0.074, ""p_"": """", ""p"": 1.389, ""change_vs_pc"": null, ""s"": ""0.073"", ""nc"": ""RXS"", ""cx"": 0.0, ""vl"": 25.5, ""v"": 1858.5}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000509,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,509,0.036,P36,,stocks,,0.035,SGD,"{""pv"": 0.035, ""lt"": 0.035, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 30.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260806"", ""b"": ""0.035"", ""c"": 0.0, ""sv"": 0.1, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.036"", ""nc"": ""P36"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000510,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,510,1.630,P52,,stocks,,1.62,SGD,"{""pv"": 1.64, ""lt"": 1.62, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 6.4, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""1.620"", ""c"": -0.02, ""sv"": 20.0, ""h"": 1.64, ""v_"": """", ""cn"": null, ""l"": 1.62, ""o"": 1.63, ""p_"": """", ""p"": -1.22, ""change_vs_pc"": null, ""s"": ""1.630"", ""nc"": ""P52"", ""cx"": 0.0, ""vl"": 92.4, ""v"": 150389.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000511,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,511,0.119,O9E,,stocks,,0.118,SGD,"{""pv"": 0.116, ""lt"": 0.118, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 339.2, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.118"", ""c"": 0.002, ""sv"": 96.6, ""h"": 0.12, ""v_"": """", ""cn"": null, ""l"": 0.115, ""o"": 0.115, ""p_"": """", ""p"": 1.724, ""change_vs_pc"": null, ""s"": ""0.119"", ""nc"": ""O9E"", ""cx"": 0.0, ""vl"": 6900.8, ""v"": 811690.6}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000512,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,512,4.110,C2PU,,reits,,4.1,SGD,"{""pv"": 4.24, ""lt"": 4.1, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""reits"", ""du"": null, ""bv"": 13.2, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""4.100"", ""c"": -0.14, ""sv"": 6.2, ""h"": 4.17, ""v_"": """", ""cn"": null, ""l"": 4.1, ""o"": 4.15, ""p_"": """", ""p"": -3.302, ""change_vs_pc"": null, ""s"": ""4.110"", ""nc"": ""C2PU"", ""cx"": 0.0, ""vl"": 749.1, ""v"": 3091023.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000513,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,513,0.200,UUK,,stocks,,0.075,SGD,"{""pv"": 0.075, ""lt"": 0.075, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 30.8, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260723"", ""b"": ""0.030"", ""c"": 0.0, ""sv"": 6.1, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.200"", ""nc"": ""UUK"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000514,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,514,0.023,596,,stocks,,0.016,SGD,"{""pv"": 0.016, ""lt"": 0.016, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 120.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260806"", ""b"": ""0.016"", ""c"": 0.0, ""sv"": 200.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.023"", ""nc"": ""596"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000515,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,515,3.170,PCT,,stocks,,3.16,SGD,"{""pv"": 2.97, ""lt"": 3.16, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 5.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""3.160"", ""c"": 0.19, ""sv"": 52.1, ""h"": 3.18, ""v_"": """", ""cn"": null, ""l"": 2.93, ""o"": 2.97, ""p_"": """", ""p"": 6.397, ""change_vs_pc"": null, ""s"": ""3.170"", ""nc"": ""PCT"", ""cx"": 0.0, ""vl"": 3583.5, ""v"": 11112875.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000516,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,516,1.700,BTM,,stocks,,1.5,SGD,"{""pv"": 1.5, ""lt"": 1.5, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 0.4, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""1.500"", ""c"": 0.0, ""sv"": 0.9, ""h"": 1.5, ""v_"": """", ""cn"": null, ""l"": 1.5, ""o"": 1.5, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""1.700"", ""nc"": ""BTM"", ""cx"": 0.0, ""vl"": 0.1, ""v"": 150.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000517,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,517,4.480,OGIW,,dlcertificates,,3.66,SGD,"{""pv"": 3.66, ""lt"": 3.66, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": 0.0, ""type"": ""dlcertificates"", ""du"": 0.0, ""bv"": 0.0, ""dpc"": 0.0, ""iiv"": null, ""iopv"": 0.0, ""ed"": ""2027-04-27"", ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": """", ""c"": 0.0, ""sv"": 0.3, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""4.480"", ""nc"": ""OGIW"", ""cx"": 3.198, ""vl"": 0.0, ""v"": 0.0}",rejected,disallowed_instrument_term=certificate
sgx_raw_000518,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,518,3.110,HPCD,,adrs,,3.09,SGD,"{""pv"": 3.19, ""lt"": 3.09, ""fn"": null, ""trading_time"": ""20260812_090000"", ""dp"": null, ""type"": ""adrs"", ""du"": null, ""bv"": 5.8, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""3.090"", ""c"": -0.1, ""sv"": 6.8, ""h"": 3.09, ""v_"": """", ""cn"": null, ""l"": 3.08, ""o"": 3.09, ""p_"": """", ""p"": -3.135, ""change_vs_pc"": null, ""s"": ""3.110"", ""nc"": ""HPCD"", ""cx"": 0.0, ""vl"": 7.1, ""v"": 21903.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000519,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,519,0.167,BFK,,stocks,,0.107,SGD,"{""pv"": 0.107, ""lt"": 0.107, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 0.9, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260803"", ""b"": ""0.113"", ""c"": 0.0, ""sv"": 2.8, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": """", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.167"", ""nc"": ""BFK"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}",accepted,structured_sgx_record_has_symbol_and_name
sgx_raw_000520,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,520,1.142,BYJ,,etfs,,1.143,SGD,"{""pv"": 1.148, ""lt"": 1.143, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""etfs"", ""du"": null, ""bv"": 80.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""1.130"", ""c"": -0.005, ""sv"": 80.0, ""h"": 1.143, ""v_"": """", ""cn"": null, ""l"": 1.143, ""o"": 1.143, ""p_"": """", ""p"": -0.436, ""change_vs_pc"": null, ""s"": ""1.142"", ""nc"": ""BYJ"", ""cx"": 1.136, ""vl"": 1.489, ""v"": 1701.927}",rejected,disallowed_instrument_term=etf
sgx_raw_000521,SINGAPORE_SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,https://api.sgx.com/securities/v1.1?excludetypes=bonds&params=nc%2Cadjusted-vwap%2Cb%2Cbv%2Cp%2Cc%2Cchange_vs_pc%2Cchange_vs_pc_percentage%2Ccx%2Ccn%2Cdp%2Cdpc%2Cdu%2Ced%2Cfn%2Ch%2Ciiv%2Ciopv%2Clt%2Cl%2Co%2Cp_%2Cpv%2Cptd%2Cs%2Csv%2Ctrading_time%2Cv_%2Cv%2Cvl%2Cvwap%2Cvwap-currency,outputs\full_universe_source_acquisition\raw_targeted_market_endpoint_discovery_v2_21c3\006_SGX_SECURITIES_V1_1_JSON_EXTENDED.json,521,0.890,BYI,,etfs,,0.883,SGD,"{""pv"": 0.89, ""lt"": 0.883, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""etfs"", ""du"": null, ""bv"": 80.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.882"", ""c"": -0.007, ""sv"": 4.5, ""h"": 0.883, ""v_"": """", ""cn"": null, ""l"": 0.883, ""o"": 0.883, ""p_"": """", ""p"": -0.787, ""change_vs_pc"": null, ""s"": ""0.890"", ""nc"": ""BYI"", ""cx"": 0.886, ""vl"": 5.0, ""v"": 4415.0}",rejected,disallowed_instrument_term=etf
