source_id,artifact_id,link_order,link_type,label,url,host,official_scope_allowed,looks_download,looks_candidate_related
hkex_market_search_listing_result,hkex_market_search_listing_result_page,170,anchor,Consolidated Reports,https://www.hkex.com.hk/Market-Data/Statistics/Consolidated-Reports/HKEX-Monthly-Market-Highlights?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,171,anchor,Securities Market,https://www.hkex.com.hk/Market-Data/Statistics/Securities-Market?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,172,anchor,Derivatives Market,https://www.hkex.com.hk/Market-Data/Statistics/Derivatives-Market?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,173,anchor,Participant,https://www.hkex.com.hk/Market-Data/Statistics/Participant/Stock-Exchange-Participants_-Market-Share-Report?sc_lang=en,www.hkex.com.hk,True,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,174,anchor,"Clearing, Settlement and Depository",https://www.hkex.com.hk/Market-Data/Statistics/Clearing-and-Settlement-and-Depository?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,175,anchor,HKEXnews,https://www.hkex.com.hk/Market-Data/HKEX-News?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,176,anchor,News Alerts,https://www.hkex.com.hk/Market-Data/News-Alerts?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,177,anchor,Market Data Services,https://www.hkex.com.hk/Services/Market-Data-Services?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,358,anchor,HKEX - HKEX Market Search Result,https://www.hkex.com.hk/Global/HKEX-Market-Search-Listing-Result?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,360,anchor,Advanced Search,https://www.hkex.com.hk/Global/HKEX-Market-Search-Listing-Result?sc_lang=en#checkboxForm,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,361,anchor,"Search the Listing Rules, Amendments to Listing Rules, Guidance, FAQs and Listing Review Committee Decisions here.",https://en-rules.hkex.com.hk/search,en-rules.hkex.com.hk,False,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,363,anchor,,https://twitter.com/hkexgroup,twitter.com,False,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,364,anchor,,https://www.linkedin.com/company/hkex,www.linkedin.com,False,False,True
hkex_market_search_listing_result,hkex_market_search_listing_result_page,365,anchor,,https://www.hkex.com.hk/Global/Follow-Us-on-WeChat?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,366,anchor,,https://www.youtube.com/user/hkexgroup,www.youtube.com,False,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,367,anchor,,https://www.weibo.com/6508212764,www.weibo.com,False,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,368,anchor,Alert,https://www.hkex.com.hk/Global/Exchange/Alert?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,369,anchor,Contact,https://www.hkex.com.hk/Global/Exchange/Contact?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,370,anchor,Career,https://www.hkexgroup.com/About-HKEX/Careers-at-HKEX?sc_lang=en,www.hkexgroup.com,False,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,371,anchor,FAQ,https://www.hkex.com.hk/Global/Exchange/FAQ/Top-Questions?sc_lang=en,www.hkex.com.hk,True,False,False
hkex_market_search_listing_result,hkex_market_search_listing_result_page,372,anchor,Investor Product Videos,https://www.hkex.com.hk/Products/Product-Videos?sc_lang=en,www.hkex.com.hk,True,False,False
