source_page_id,source_url,link_text,href,resolved_url,netloc,is_official,has_dataset_extension,has_dataset_keyword,candidate_reason,download_candidate
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Fees & Charges,/cash-en/trading/admission-to-trading/trading-fees-and-charges,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/admission-to-trading/trading-fees-and-charges,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Trading Participants,/cash-en/trading/admission-to-trading/xetra-participants,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/admission-to-trading/xetra-participants,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Trader Admission,/cash-en/trading/admission-to-trading/Trader-Admission,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/admission-to-trading/Trader-Admission,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Xetra Midpoint,/cash-en/trading/Xetra/Special-Execution-Services/xetra-midpoint,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Xetra/Special-Execution-Services/xetra-midpoint,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,More,/cash-en/trading/Xetra/Special-Execution-Services/xetra-midpoint,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Xetra/Special-Execution-Services/xetra-midpoint,www.cashmarket.deutsche-boerse.com,True,False,True,dataset_keyword|official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Statistics,/cash-en/Data-Tech/statistics,https://www.cashmarket.deutsche-boerse.com/cash-en/Data-Tech/statistics,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,New Companies,/cash-en/Data-Tech/statistics/New-Companies,https://www.cashmarket.deutsche-boerse.com/cash-en/Data-Tech/statistics/New-Companies,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Listed Companies,/cash-en/Data-Tech/statistics/listed-companies,https://www.cashmarket.deutsche-boerse.com/cash-en/Data-Tech/statistics/listed-companies,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Turnover Statistics,/cash-en/Data-Tech/statistics/Turnover-Statistics,https://www.cashmarket.deutsche-boerse.com/cash-en/Data-Tech/statistics/Turnover-Statistics,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
downloads_en,https://www.cashmarket.deutsche-boerse.com/cash-en/trading/Tradable-Instruments-Xetra/Downloads,Foreign Shares,/cash-en/Data-Tech/statistics/order-book-turnover-foreign-shares,https://www.cashmarket.deutsche-boerse.com/cash-en/Data-Tech/statistics/order-book-turnover-foreign-shares,www.cashmarket.deutsche-boerse.com,True,False,False,official_domain,False
