row_number,ticker,exchange,source_provider,changed_field_count,metadata_backfill_status,original_country,proposed_country,country_rule_id,original_mic,proposed_mic,mic_rule_id,original_currency,proposed_currency,currency_rule_id,original_asset_type,proposed_asset_type,asset_type_rule_id,original_instrument_type,proposed_instrument_type,instrument_type_rule_id,original_instrument_scope,proposed_instrument_scope,instrument_scope_rule_id
41962,HFY.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41963,ZHW.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
41964,IS3.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41965,ID8.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41966,IEL.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41967,IF9.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
41968,IGN.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41969,IGO.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41970,IKE.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41971,IIC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,listed_investment_vehicle_conditional,listed_investment_vehicle_conditional,,listed_investment_vehicle,listed_investment_vehicle,,listed_investment_vehicle_conditional,listed_investment_vehicle_conditional,
41972,IMD.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41973,IME.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41974,IPT.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41975,IPD.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41976,IPC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41977,IMR.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
41978,IMU.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41979,IAM.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41980,IND.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41981,I88.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41982,INF.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41983,IMI.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41984,IFG.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41985,ITS.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41986,IFT.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41987,IIQ.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41988,IDX.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41989,IRI.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41990,IC1.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
41991,ICR.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41992,IMB.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41993,IB5.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
41994,IEQ.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41995,IG6.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41996,IVG.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41997,IXC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41998,IVX.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
41999,IOD.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42000,IOV.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42001,ION.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42002,IXR.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42003,IPG.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42004,IPH.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42005,IRE.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42006,IR1.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42007,IBR.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42008,IBC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42009,ILA.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42010,JAL.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42011,JNS.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42012,JAT.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42013,JAV.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42014,JAY.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42015,JBH.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42016,JCS.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42017,JYC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42018,JDO.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42019,JNO.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42020,JPR.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42021,KAM.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42022,KLR.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42023,KAU.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42024,KZR.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42025,KAL.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42026,KM1.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42027,KPO.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42028,KAO.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42029,KIT.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,listed_investment_vehicle_conditional,listed_investment_vehicle_conditional,,listed_investment_vehicle,listed_investment_vehicle,,listed_investment_vehicle_conditional,listed_investment_vehicle_conditional,
42030,KAR.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42031,KAT.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42032,KPG.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42033,KLS.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42034,KEM.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42035,KBC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42036,KGL.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42037,KLI.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42038,KYP.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42039,KCC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
42040,KKO.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42041,KRR.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42042,KFM.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42043,KCN.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42044,KRM.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42045,KSN.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42046,KME.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42047,KKC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42048,KLV.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42049,KMD.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42050,KNO.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42051,KOB.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42052,KGN.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42053,KNB.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42054,KTK.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42055,KNI.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42056,GLS.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42057,LGF.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42058,L1G.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42059,LF1.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42060,LSA.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42061,LSJ.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42062,LKE.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42063,LKO.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42064,LAM.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
42065,LRK.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42066,LAT.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42067,LMG.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42068,LED.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
42069,LEL.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42070,LM1.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42071,LEX.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42072,LCY.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42073,LGM.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42074,LLC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42075,LFG.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42076,LIB.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42077,360.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
42078,LIC.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42079,LNW.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
42080,ZCL.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
42081,L1M.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42082,LML.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42083,LAU.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_equity,ordinary_equity,,equity,equity,,ordinary_equity,ordinary_equity,
42084,LK1.AX,ASX,ASX,0,NO_DETERMINISTIC_CHANGE,Australia,Australia,,XASX,XASX,,AUD,AUD,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,,equity_like,equity_like,,ordinary_or_equity_like_unclassified,ordinary_or_equity_like_unclassified,
